tweet,class
' жЌ‘дм ’ж я гЏ «дм »”гЏе ѕ«нг« »«џ«дня »” ÷Ќя я «б»—н∆е же“«—я жЌ‘жжжжждм :( #гЌгѕ_‘«енд http://t.co/HemeUwXSvK ',pos
' #StaracArabia #MohammadChahine #MinaAtta https://t.co/EsZf7FwCLL ≈” ё»«б √”Ўж—н бгнд« ЏЎ« жгЌгѕ ‘«енд »гЎ«— «бё«е—е ',neu
' Ќ м «б’»— гЏ«я Џ–» е ',neg
' Ќѕ ‘«нЁ «б»жё ѕе «б»жё ѕе гн —”г‘ џн— Џбн едѕ —” г http://t.co/MVwoEWhvfe ',neu
' н«—» н”””— бн «бќнн— ЌнЋ я«д ?? ',pos
' @Ganna_Hany гЁн‘ Ќѕш ѕг«џе Ё«÷н… .. »” «беѕжЅ Ќж«бняц Ќ н бж яд ц г÷«нё… Ё еж »нежшде« ж»нѕнян г”«Ќ… бб Ёян— »—«Ќ… .. жея–« «беѕжЅ г—нЌ ћѕ«р ',pos
' ж«д« нжгм гнябг‘ «б« »ня  ? ',pos
' ж«бЌбг жн«н«..ж«б–я—м жн«н«..жгд »нд я »— Ќя«н« ..Ќя«н д« ѕм Ќя«не.. ',pos
' @maroc_coco @EmaAbuyousef яб ћгеж— гнд« я«д »н’ж  б‘«енд ж«д« «жбег ',neu
' ≈бен жЌѕя √д   Џбг г« »ѕ«ќбн гд Ќ» бе« «—“ёе« гд ЌнЋ б«  Ќ ”» ж«Ќгне« гд яб ‘— #IbtissamTiskat http://t.co/jdebMxSnPD ',pos
' «ббег «—“ёд« ”Џ«ѕе бг  яд Џ«б»«б ',pos
' «бЁё— гЏд« ќн— гд гЏ џн—д«.. ж«бё б гЏд« ќн— гд «бЌн«… гЏ џн—д« ... «б«г«г «б’«ѕё (Џ) ',neu
' Џћ»  бгд Џбг √де г дёб Џд ѕдн«е янЁ б«нЌ”д «б “жѕ б√ќ— е.... «б«г«г Џбн (Џ) ',neu
' Ў» «ёжжбяж Џбм Ќ««ће:D. ж«д«« »”бг г‘ »Ќ÷д «б«« «бд««” «б »Ќ»ег?. ',pos
"' """"""жб« Џ‘  «б√г«д «б« гЏя  ѕ—н ° жбж «ё÷н «бЏг— ћд»я «Ќ” »ѕ—н"""""""" '",pos
' «бгег ≈д «бяж—… Ќн«… *_* ',pos
' я«г ж«Ќѕ Ёняж« »нЌбг н гдм няжд гя«дн ! ',neu
' б”  Џбм г« н—«г ',neg
' @QPezYq3WDtyM6VY »нўе—бя «не ',neu
' ё‘Ў… ',neu
' «ббег Ёя я—»н жя—» яб гя—ж» н««ббе ',neu
' «Ќд« «’б« ћ«ннд  жн — Џ‘«д д‘ гяг »ѕжд г«  ќѕж »«бяг жбж ќѕ же ≈б»”же  ѕЁж »не »—÷ж гн÷—‘ ',neg
' Џ«—Ё ≈д  бг«  ћн» √ќ—я гЏ √я — Ќѕ » Ќ»е жЁм дЁ” «бжё  г‘ Џ«н“  ќ”—е ',neg
' @DohaElDesonsyy  н»ём —жг«д”м ',pos
' «ббехгу √—“ёдцн »Ё—Ќу…  ућЏбхдцн √”ћѕх буяу »у«ян«р   ! ',pos
' @kkansaa1 ќб«Ё… «н… н«г… «д н Ёжёж« »ён ж«Џ—Ёж« «бѕнд «бЌё ж«д г «ѕ—н »«г— ѕдн«яг н«г ќб«Ё… «д н ',neg
"' """"""ћ√ѕбждм »я г—¬—√ ° Ё √ќ»— ег √дя [гќ бЁ ] Ёќ–б дм ..!!"""""""" '",neg
' «бёѕ—… Џбн  Ќжнб «бЁ‘б «бн дћ«Ќ «Џўг »яЋн— гд «бдћ«Ќ –« е ',pos
' @RassdNewsN ѕ«ен…  «ќѕяг ябяг ',neg
' «Ќбн г”« ',pos
' @merahalim15 б”… ед« ',neu
' @el_khalifa91 г‘е—ѕ н« Џг «бЌћ http://t.co/Y7JOzD0zvj ',neu
' @girlls90  ж нќбням бн н« »д  Џгж Џжн” &lt;3 &lt;3 :* :* ',pos
' ж гЏ «бжё  е Џ—Ё √д √н Ќѕ Ён Ќн« я ггяд н»нЏя Џ‘«д Ќѕ ћѕнѕ ѕќб Ќн« е Џ«ѕм ',neg
"' ""\""""@AlAraby_Gulf: гб ём «бгбЌѕнд «б√жб Ён... гяш…  http://t.co/S4TlMJl4eE  #гб ём_«бгбЌѕнд_«б«жб_Ён_гя… http://t.co/HiNQHIxXeC\"""" '",neu
' ’«Ќн «б”«Џе 10 ж »»ѕ√ ѕбжё н ',neu
' «д« г Џ» ‘ Ўжб «б”де ж ћ«н —ё» н  »жў яѕе ѕбжё н.. «бЌгѕббе ',neg
' гнд Џж“е http://t.co/mA8moy3UHy ',neu
' @MagedSaleh ёЎЎ е‘«г»ж http://t.co/YRTN7Q3Fyt ',neu
' «бгб«ннд √»я  «бЁнѕнж. ',neg
' «д  Ё«‘б ж ÷ЏнЁ жЌћ я ÷ЏнЁе Џ‘«д яѕ« » ѕ«—м ж—« «бЁ«ўя «бд«»не ',neg
' @mibrahimoff «жЏм н« Ќ«жм  —жЌ «б«ебм   «д  “гбя«жм ж—г“ бд«ѕм «б“г«бя ',neu
' @dotmsr «бдў«г «бё«∆г гѕЏжг ‘Џ»н« н« «” «– жгнд ё«б бЌ÷— я «д «б”н”н ж«б‘Џ» Џ«“ н—ћЏ «бЏб«ё«  ежгнд «’б« «бн Ў—ѕ «б”Ён— «б«жбн г’—жб« —ян« ',neu
' @Doc_nos_com  яд  б”е »џдне« :-D ',neu
' н«««««««««««««—» ж жЌѕя  Џбг «б»«ём ? ',neu
' гЁн‘ «Ќбм гд «бЌяг «ббн » ЎбЏ Ён ѕг«џя ж«д « » –«я— :D ',pos
' е №гж  џ’№»д Џдя —Ќ » гж . ',neg
' @AmanyKasem1 «д« Ў»Џ« ',neu
' #«нже »ё«  гЁ м «бћгж—н… нћж“ ”Ё— «бг—«… ббЏгб »ѕжд гЌ—г http://t.co/TdIk3DiNBi ',pos
' @DeshaDosha1 ”н»я гд ѕн «бё»бе« «б»«’… «жЁ”«нѕ жб« б√њ ',neu
' @MeMiMaRiam бг« нбџм еѕЁнд ’ЌнЌнд н»ём «не њ ѕе бж я«д бняж я«д “гдяж «д”Ќ» ж гд «бг« ‘ ',neg
' Ќбже н« ”Џѕ ',pos
' гд я — «бег √»ян ж ёжжжб н« гжб«н ',neg
' Ёж“м ж»н”г»н” нжг «б”»  ед‘жЁ ',neu
' @Caza_Blue б«д г’— » Џ »— «—«»нб Џ—«ён… http://t.co/jBKKAIKOdA бяд я—ѕ” «д ‘«нЁ… дЁ”е« ѕжб… г” ёб… Ќ«бн« . ',neu
' @nona_mesho @rinarona84 джд« «д н » ѕќбн гд «бЁжд «янѕ ’Ќњњњ #MinaAtta_on_cbc гнд« ЏЎ« ',neu
' н«—» ѕќбдн ћд я гЏ ёб» гд √Ќ» ж»ћ«д»е ',pos
' ”ж”д гд джЏ «б»д«  «ббм »н џдм Џде« .. ',pos
' @mohamed_naieem ѕм ћжѕ е« «бЎ»нЏне гЁн‘ «Ќбм гд яѕе ж«ббе м »дм :-D :-D ',pos
' @SOoMemE б« бж «д н «дѕ—жнѕ еж »«нў Џд «бяб ',neu
' «бЌгѕ ббе Џѕѕ г« я«д жЏѕѕ г« няжд жЏѕѕ «бЌ—я«  ж«б”яжд ',neu
"' """"""≈” нёўж« ж –жёж« ћд… «бѕдн« °  ќ”—е« гд я«д д«∆г«  едн∆«р бцёбж» ”ћѕ  б—»е« Ёћ—«   ’б«е «бЁћ—. ’»«Ќ «бќн—"""""""" '",pos
' @chirineabdallah  ‘я—« Џ яб«гя «бћгнб ',pos
' Ё« ..гд Џг—н..”днд..‘Ё  я н—...жёбнб Џ«‘ёнд ..«бн »н‘ян Ќ«бе..бЌ«бе.....ж«бн »н»ян..Џбн гж«бе...«еб «бЌ» ’ЌнЌ... г”«янд......#ябЋжгн«  ',neu
' √д« бЌ»н»н.. жЌ»н»н бЌѕ  «дн ! ',neg
"' ""#«бжЎд   \""""гЏ«\"""": «бћн‘ «б≈”—«∆нбн  жџб ‘—ё —ЁЌ »‘яб гЌѕжѕ  http://t.co/3qZut0RjSz '",neu
' ж √жЌ‘ Ќ«ће «бџн—е «ббм » ћнбя Џбм Ќѕ г‘ » «Џя ж б« »ём нќ’я ',neg
' «д« ёѕж м «бЌг«г… «бя”б«д… «ббм » Џѕм «б‘«—Џ Џбм —ћбне« »ѕб г«  Ўн—. ',neu
"' ""???? ??????\""""???\"""" ??? ???? ????\""""????? ??? ????ё…\"""" '",neu
' @mero_mo5 @egyptok Ќ»н»д« ? ',pos
' г« ‘«Ѕ «ббе http://t.co/Ann5NqaNML ',neu
' «бЏ» ж «я”» ',neu
' гЌгѕ ‘«енд #гЌгѕ_‘«енд  #HBD_chahino_starac10  #MohammadChahine rrr ',neu
' @omarmamdoh89 @AhmedTarekabofa «д’—… н« —» «бЏ«бгнд ееееееее ',pos
"' ""@20fourMedia г—«её… џ“«жн… »нд «б‘ќ’н«  «бг«∆… «б√яЋ—  √Ћн—«р Ён «б‘—ё «б√ж”Ў \"""" г«ен џ“… Ќбже «еж '",pos
' @gam_2015   џж«’… «г—нян… –е»  б я ‘Ё гжёЏ Џ–«» ёжг бжЎ Ём «б»Ќ— «бгн  ж«бгЁ«ћ√… г«–« жћѕж« Ём ё«Џ «б»Ќ— ! http://t.co/Ee7egKaV0H ',neu
' еж г«Ён‘ џн— «г ћгеж— «б“г«бя Ён «г «б»бѕ ѕе  #«бЌ—не_бћгеж—_«б“г«бя http://t.co/yLeXHq3x82 ',neg
' Ён «бџ«б» яб «ббн »дя »е »н»ён б‘ќ’ гЏнд жг»нё—√‘ «бяб«г ѕе ! ',neg
' @mohamed45557608 Ўгдн .. Џгб  «не Ё «б«г Ќ«д :)) њ ',neu
"' """"""Ёяб ё’«∆ѕ «б‘Џ— гя ж»… Ён √ж’«Ёця ° жб«яд яб √бЌ«дце« гЏ“жЁе »√ж «—ця ! Ёг«–« нЁнѕ гд яЋ—… «бё’«∆ѕ њ"""""""" '",pos
' #HBD_chahino_starac10 #MohammadChahine  #ShereenYehia  ‘н—нд нЌнм гЌгѕ ‘«енд u are star ',pos
' @MagDyyAhlawy «д« г Ё—ћ ‘ Џбм «бг« ‘ »” ‘ябег я«дж »н Џбёе ',neg
' г‘ Џ«н“… «‘жЁ ж‘ Ќѕ гЁегжг ',neg
' @mezo83 @7amaama »” еж« я«д ћ“Ѕ гд… ж«”жЅ ћ“Ѕ Ён… яг«д еж« «бн ЌЎ «бёж«днд «бн »еѕб д« Ўжб «б”д… ж»еѕб  д«” я н— Џ‘«д ЎбЏ   ёжб —«не« ',neg
' @DR_7ODA_ »«бЁЏб ',neu
' н« ’»н… Џнжде г«» дг‘н ж Ё Џнждя «д н »б «б—нё ... # жг«”_»‘«м ',pos
' @KhaledKhalil64 @gogo1__1 @msmm_95283 @smsm2010361 @bero7365   г”«Ѕ «бЁб Џбня http://t.co/M3H7CB4xgn ',pos
' ќбня гƒнѕ ббЌё г‘ гƒнѕ б‘ќ’ ... ',neu
' @hamdywalaken ≈дћжм ≈џ ’«» н« »н»м:  ',neg
' «б≈”г«Џнбн: ”дЎб» гЌгѕ —“ё жгбнжд ѕжб«— гд «б√ебн гё«»б Џ»ѕ «бЏ“н“ ',neu
' @MustafaHosny Џбне «Ё÷б ’б«е ж ”б«г :)) ',neu
' @NourhanAymanxx «б”ƒ«б ѕе Ён ѕг«џн гд ”«Џе г«ёЁбд« «г»«—Ќ ..еж Ќж«— Ёджд ћгнбе ѕе »ћѕ ! *.* ',neu
' - г«бя н« ”н «б”нѕ - √д« ћ»  √ќ—н гЏ «бябн… ѕн н« √гнд… «бЏ–«» едѕ”… ',neg
' г«г« : –««я—н  »«»« : –««я—н  «ќжн«« ж «ќ н : –«я—н  «н Ќѕ гЏѕн Ён «б‘««—Џ : –««я—н »ён  «д« : http://t.co/DD5nQoYiij ',neg
' @Mohammad_Elazab д«” Ё«÷не ё«Џѕе  Ќ» Ё «бжндѕж“ ж «ббндя”  Џ«бм ‘жЁ «ќжя ж еж »н Џгб гЏ«е «б’Ќ Ё «бЁн“н« :[ г‘ Ё«ег Ќ«ће :/ ',neg
' ёжбм »Ќ»я н« ‘нг«Ѕ Ё «бг«ня. ',pos
' «‘—«— «б”ндг« «бг’—н… http://t.co/VYcX9Ia2B4 ',neu
' ем «бд«” бне »ён  яѕе !! ',neg
'  ё—н»« «бд«” Џ«н‘… Ён г’—..Џб‘«д «б«д Ќ«—Ќ—«г.. #бд«#«ббе ',neg
' #н« —н_гнд_»н‘ж‘_Џ«б‘—ё еб  —ян« е  ’«бЌ жб« гƒ«г—… гд ѕЏ»” ’«Ќ» я‘я «б”ћ«н— е–« г« ” я‘Ёе # ”—н»_«б‘—ё_бгя »_«б”н”н Ён «б”«Џ«  «бё«ѕг… ',neu
' @s_u_zy_512  «б”н”м нќ «— гЏ«ждне »√Џбм ѕ—ћ«  «б —жм ж«б‘Ё«Ён… нћ еѕ ж√ће“ е «б—ё«»н… бгб«Ќё… »ƒ— «бЁ”«ѕ Ё √жя«—ег »ѕж— «бЌяжг… «бЁ”«ѕ г √’б ',neu
' @AmgdAboZeid @OsamaRaft ‘я—«р н« ћнд—«б ',pos
' ‘нбЁн Ћ«дн г—… н”ћб Џбм г—г«е ÷ѕ «ббнЁ— .. «бЏ‘ё «бёѕнг ',pos
' @VodafoneEgypt яжѕ «‘ —«я я«г »ё« жќбн «бpm н—ѕ Џбне Џб‘«д «д « » ёЁбе« ѕнг« :)) ',neu
' @Mohra2el «д« «бЌгѕ ббе яжн” ѕ… —ѕ гд«”» Ё‘ќ »” ”—Џ… «б—ѕ ен «бгЁ «Ќ ',neu
' бг« ѕ« «бћ“Ѕ «бг÷гжд  «г«б «ббм г‘ г÷гжд е«Џгб Ён… «н… *»нд Ќ—* ',neg
' @ShereenYehia10 Ёя—н н« ‘н—ж яжн” жЌ«жбн  —я“н Џбн «бг–«я—е ж»Џѕ яѕе «»ён « ћен ббгж”нён бг«  дўгн дЁ”я »бн“ Ёя—н ',neu
' «ббн енЌЎбн ’ж—… ‘ћ—… я—н”г«” ж ня » е«»н днж нн— —ѕн г‘ е—ѕ ж «бг’ЌЁ г« е—ѕ «д« е‘ г Џбн Ўжб ',neg
' @ranasamaha9t @Mina_Atta_  #Џ«н“нд_гнд«_Џбм_ жн —  #—д«_”г«Ќ…_гЏ_Џг—ж_«ббнЋн  »ќ’ж’ ћг«бяг!!г‘ гЏёжб «д« ёѕ «не »Ќ»яг http://t.co/EFWR1n8P5E ',pos
' @Bosy3bdou @hamdadesigne33 @asmaasalman15 @HosaRehab @sm_amira2 ё»б г«  Ёя—н  ѕќбн   ябгн ёѕ«гя Ќбнд н« «г«  Ёегн яжн” н« «г« г  ябгн‘ ',neg
' #Ќ«ћ…_»” Ё“_где«  «бжб«ѕ б г» Ќгбж‘ б г”∆жбне ... ',neg
' Ќ”ѕж« «б’Ќ«» Џбн бг ег. ',neg
' @22lm22 ё÷« ‘«ќќ »«бћ«гѕ Ё«я—нд ё÷н… «б гжнб «?ћд»м ж √»ж «бдћ« г’— бд  —яЏ √»ѕ« Ёя— дм »ЌдЁм Џѕне« «бг—… ѕм ',neg
' @Tahrir_News н« Ё «Ќ н« Џбнг н« —“«ё н« я—нг √’»Ќд« ж√’»Ќ «бгбя ббе ’бж« Џбм —”жб «ббе ',pos
' бне н«—»н «Џѕ Ён «жб «бгѕ—ћ Ён «б«г Ќ«д ем д«ё’… жг»Џ—Ё‘ «џ‘ яг«д ',neu
' »Ќ» ябг… ’»«Ќ «бдж— ѕм «жм  ^_^ ',pos
' @sassomostafa ѕм  «б  г—… «г Ќде« :(( ',neg
"' ""#«бг’ѕ—  \""""#«бг’ѕ— \"""" д‘— «”Џ«— «бЏгб«  ..ж«бѕжб«— н”ћб 7.17ћдне  ббг“нѕ :http://t.co/bzmopsGTK8 http://t.co/lWqve7XgdW '",neu
' н«Ќ»н»м яб ‘н∆ »ё÷«Ѕ г«»√нѕнд« ќбёд«  Џ”«Ѕ —»г«  ћгЏд« √ёѕ«—д« –«  нжг »Џѕг« Џ“ «ббё«Ѕ н«Ёƒ«ѕм б« ”б √нд «бежм я«д ”—Ќ¬г ќн«бм Ёежм ябЋжгн«  ',pos
' я—е  ж”«ќ я. ',neg
' @antiekaaa «Ќ« «д ж« гЌ»Ўнд Ё‘ќ ',neg
' «д« бж Џѕн  «бг«ѕе ѕн «»ён ÷гд  «бдћ«Ќ «б”де ѕн жбж.‘нб  е»ён ё«Џѕе Џбн «Џ’«»н «б н—г «бћ«н ябе ',neu
' Ём гжбѕ Ё «б»Ќн—… «”ге «»ж Ќ’н—… .. «»ж Ќ’н—… ѕе я«д г ’жЁ нежѕм «ж Ќ»— “м г« »нёжбж« Џ«‘ Ё г’— Ё —… жбЌѕ ѕбжё м »нЌ Ёбж« »«бгжбѕ » «Џе ',neu
"' """"""@Nounitifos  ж«д н Ўн»… н«—» ж Ё ’Ќ… ж”Џ«ѕ… жяб Ќ«ћ… Ќбж… “ня яѕ… :)))) °ж Ќёён Ён «б”д… «бћѕнѕ… яб «бб »  гдне :))))"""""""" '",pos
' - бн” г’«ѕЁ… √д яб «бгд«Ўё «бџдн… »«бдЁЎ √ж «бЋ—ж«  «бгЏѕдн… Ён «б‘—ё «б√ж”Ў √ж Ён џ—» жж”Ў √Ё—нён« ен «б н  Ќжн »ƒ— «б Ё н  ',neu
"' """"""«–« г« ÷Џ  Ён ѕ—» °ЁЁн Џндня Џдж«дн  #Ё«—жё_ћжнѕ…"""""""" '",neu
' «бж«Ќѕ нёжг гд «бджг »” ’Џ» «бджг нёжг где . ',neu
"' ""#«бг’ѕ—  ж“н— \""""#«бѕЁ«Џ\""""нб ём гё« бм #«бћн‘_«бЋ«бЋ_«бгнѕ«дм  бё—«Ѕ… «б Ё«’нб Џ»— «б—«»Ў :http://t.co/lprFbnDZU0 http://t.co/3EYaaKgSDB '",neu
"' """"""Џ«ћб жќЎн—: #«б”н”н нЏ —Ё »’Ќ… «б ”—н»«  жн Ќѕм ‘—Ё«Ѕ ж√Ќ—«— «б‘Џ» ё«∆б«р: \""""√нже »√Џ —Ё.. #«б ”—н»«  ябе« ’ЌнЌ…° http://t.co/ODGFRMFRZT"""""""" '",neu
"' """"""\"""" нƒЋ— «б ѕќнд »‘яб ”б»н Џбм г—÷м «бяжбн” —жб ж«б÷џЎ° б √Ћн—… «б”б»н Џбм жў«∆Ё «бябм ж«бя»ѕ ж«б√жЏн… «бѕгжн…\"""""""""""" '",neu
' @ta3aleb яб ”де ж«д  Ўн» н« я»н— ж”де ”Џнѕе Џбнд« ћгнЏ« ? ',pos
' ге—ћ«д «бя√»… ббћгнЏ http://t.co/CIHb4omZAg ',neg
' «бд«” »ё  жёЌ… бне !! ',neg
' ћгнбе ћѕ««««««««« Ќб«же http://t.co/WiKRUIlEmn ',pos
' @Mohammed_3wad12 @hazemsalim ѕ« Ёя— Ём «б«Ќб«г н« ”«Ќ»м...«д“б б«—÷ «бж«ёЏ н»дм :( ',neg
' гЌгѕ «»—«енг яг«д «Ќ« г«  «ќѕж «»жн« »«бг—е ! ',neg
' #«бжЎд   »«б’ж—  »жяне«  Џ—ж” 2015 ж—жѕ Ў»нЏн… http://t.co/fFQBDqUVMz ',neu
"' ""#«бжЎд   \""""«бЁнжгн\"""": г‘—жЏ —»Ў де— «бднб »№\""""«бяждџж\"""" √’»Ќ ÷—ж—… жбн” Ќб« »ѕнб« http://t.co/tmhQGh4jZo '",neu
' ж ё—н»« ж«ббе «Џбг «бяб«г «ббм »нЁ—Ќд« » бЁ «б«н«г жняжд ”»» Ём “Џбд«« !! ',neu
' @Nouf_a11 ћ«««««««««««гѕ… н« джЁ...»ћѕ «д м Џ«гбе ‘џб  ЌЁ… бѕжѕ...—»д« нќбням бе« жбнд« н« ёг— &lt;3 #DoaaElSebaii  DoaaElSebaii100K ',pos
' дЁ”м «Ё—Ќ жбж бнжг ж«Ќѕ ',neg
' «бжЌѕ… » »ём Ќбж… бг« ≈д   ќ «— ≈дя  »ём жЌнѕ . ',neu
' @N_B_abdulaziz «б’—«Ќ… г‘ Џ«—Ё »” «Џ—Ё «я«жд  «Ќгѕ “«е— Џбн «б«д” ћ—«г   «яннѕ бж бне н»ён Џ«гбе Ёжбж ',neu
' «д« ’Ќн  .. жЏ«н“ « ќ«дё ',neg
' @shabosaif н« —» Џбм Ўжжжжжжжжжжжб . —»д« н“нѕя «д»”«Ў«р ж «д‘я«Ќ«р ',pos
' «» ”г ≈д »Џѕ «ббнб ’»Ќ н— ”г :)) «бЌгѕ ббе Џбм дЏг… «б≈”б«г жяЁм »е« дЏг… ?? ',neu
' гЌѕ‘ »н џн— »” Ёне Ќ«ћ«  я н— √жн »дќ”—е« ..Ё»дЌ” «дд« « џн—д« ',neu
' «Ќгѕ —“ё ж«Ќгѕ Џнѕ я«д Џдѕег »Џѕ дў— Ём Ёнбг «жЏм ж‘я бг« ё«бж« г’—н д« жЎдн д« Ќг«е« «ббе Ќг«е« «ббе —Ќд« Ём ѕ«ен… «д ‘«Ѕ «ббе «д ‘«Ѕ «ббе ',neg
' @AlfalstiniahCh  «ббе н‘Ёне«« жн‘Ём яб «бг—÷м н««—»  ”Ён— «б««д”«дн… #гЌгѕ_Џ”«Ё ',pos
' Џб‘«д «д  « Џ—Ё  Џбм ж«Ќѕ ћѕнѕ жгнЏ—Ёя‘ жб« нЏ—Ё «дЎ»«Џя Ёб«“г бг«  Џгб Ќ«ће н —нё Џбня г« еж бж я«д »ћѕ ’«Ќ»я я«д Ќ«жб нџн— гд  ’—Ё« я ',neu
' @emankorayem2 дж— м :D ',pos
' @philippe_bassim @JassimAlkenane @hajjabumhmd @Nawalll11  –я— Џдѕг« ѕЏгж« «б«Ёџ«д бгЌ«—»… «б”жЁнн њ бг«–« бг нѕЏгжег «б«д бгЌ«—»… «б«г—ня«дњ ',neu
' @DodoOMG @StaracArabia «нж… ж «д« е‘ћЏе«« нб« »ём ',pos
' @ReeMuhamed @mo7amed_3ssam г«бяе« ”«жн—” ',neu
' ??ш? ?????? ??? ???????? ?????р ',neu
' @salembenz @Simaamac »«бгд«”»… ћ«еб бн”  »”» «дг« ем  ж’нЁ ббЌ«б… ',neg
' @afrOtOBallana « ќгѕ н«÷ нб« џж— ',neg
' @SalyAhmed786  Џ«бм ќ«’ н« Ё—”е ж «д« «—÷Џя “»м еня ',neg
' —»я бг« н—нѕ ',neu
"' ""б« ёх»бе  ‘»Џхдн жб« Ќ÷д н—жндн.. Ё «бёх»бе  “нѕх бен» ‘Ё н ж«бЌ÷д нх‘Џцб »ћ”ѕн \"""" ѕ«∆г«р ехд«я  ягбе б–н–е '",neu
' @Alzahrani_Yaser @DoaaElSebaii #DoaaElSebaii «нжжжжжжжжжже »ём г‘яж— Ќ÷— я б«е г«гя »дћг д« ѕЏ«Ѕ «б”»«Џн «Ќбм ѕЏ«««««««««««««Ѕ Ќ»н» д« ',pos
' @ess_younis яб ”д… жЌ÷— я »ќн— Ќ÷— я е ” ÷нЁм гЌгѕ ‘«енд дћг «” «— «я«ѕнгм10 н« —м «бќ»—ѕе ’Ќ еже ’ж е ћгнб ћѕ««««««««««««« жггн“ ',pos
"' ""”ж—н«.. \""""ѕ«Џ‘н« \"""" нЏ ёбд 15 «г—√… Ён «б»жяг«б http://t.co/X531ju4qzv '",neu
' #3alahwa »”гЏ Џ «бёеже гд Ќж«бм ”де ж«б—Џ» еж «бм ‘ѕдм жяб ”де жяб «б“»«нд Ўн»нд ж»ќн— ж”де ”Џнѕе Џбм яб «б“»«нд жЏбня н«нжд”? №№№№ ',pos
' я«д б«“г √Ёег √д яб «бжб«ѕ “н »Џ÷ “»«бе. ',neg
' яб ж«Ќѕ нёжб яѕ… Џдѕе я«г Џнѕ гнб«ѕ Џ «бЁн” «бде«—ѕ… .. «д« 95 ж г‘ ея »бег Џ‘«д ябег »н’нЏж.. ',neu
' бяб Ќѕ »нё—« ѕбжё н н«—»  яжд «б”де «бћѕнѕе Џбня ”де г«Ёне«‘ «бжЌ‘ гд «ббн Ё«  жЁне« «бЌбж гд «ббн ћн ',pos
' Џгб  Ё—ё «б≈”Џ«Ё Ён «бѕЁ«Џ «бгѕдн Џбм дёб г’«»нд ≈бм г” ‘Ём «бќж—н «бЏ«г √Ћ— Ќ«ѕЋ ”н— жёЏ Џдѕ г” ѕн—… “Ќб…. http://t.co/YBRJjoP1oj ',neu
' @Ali_shunnaq  ж«д  »ќн— † ж”де Ќбже Џбня жЏбм «ебя жд«”я http://t.co/TQPtpzKWhp ',pos
' @Hayoosh_95 @YFailat @Caravanroya @RoyaTV @ShadyMaksimous ж«д  г« Ён гдя. !! ‘я—р« я н— ',pos
' @MooryMoory н«—» жн”Џѕя ж ’»Ќм Џбм яб «бќн— ',pos
' «д« »Џ‘ё Ќ«ћ… «”ге« #«бжЌѕ… ? ',pos
' @dado0123456 нб« н« ‘—гжЎе  Џ«бм ќ«’ «бЏ» Ё ‘—Ёя ж «“дм Ё бЌгя ',neg
' »«бгд«”»… : яб Џ«г ж жЎд« »√бЁ ќн— ??? ж н«—» н«—» н«—» н«—»   џн— бб√Ќ”д ???? ',pos
' @hamad_jassim  ’»«Ќ «бќн— ж«д ‘«Ѕ «ббе ”д… ”Џнѕ… Џбня жЏбн яб Џ«∆б я ',pos
' #«бжЎд   ёж«  «б Ќ«бЁ »ён«ѕ… #ж«‘дЎд  дЁ– 10 џ«—«  ћжн… Ён #”ж—н« ж #«бЏ—«ё http://t.co/wx3POrR9A4 ',neu
"' """"""гб«Ќў… џ—н»… ° ’б«… «бЁћ— г« » б«ён »«бг”ћѕ џн— «бя»«— »«б”д !њ гЏёжб Ёнег Ќнб нЎбЏж« »«б»—ѕ ж »«бжё  е«ѕ «я — гд «б‘»«» !!"""""""" '",pos
' «д  Ќ»н» «бёб» гд »Џѕя г«Ён Џ‘«ё џн—я «д« г«»Ќ» жбџн—я г«—Ќ «‘ «ё #ElieEliaWorld  #welcome2015withelieelia 41 ',pos
' «д« гег« жёЏ  —Ќ «—ћЏ «жёЁ бж «бЁ Џё»е жёЁ  »Ў—нён ”ж«Ѕ я«д «д”«д «ж г—÷ «ж ў—Ё —Ќ «ж’б б Ќбгн ж«Ћ»  б дЁ”н «де гя«дн «бгёѕге  #н«_—» ',neu
' жѕЏ  еж«ян »б« Ќ“д #”жѕ«дн«  ',neu
'  ’ж— »Ќ»я ! ',pos
' »ѕ«Џ «»ѕ«Џ «»ѕ«Џ ‘н—нд нЌнм ',pos
' «бджг еж «ё’м «г Ќ«д ббжё  .. ',neu
' @MidooRawy @Ana_Diabya  ”бг ж«ббе ћжЏ дн ',pos
' @MrAhmedmoharam жЌ÷— я »ќн— ж»д‘я—я »ћѕ Џбм ѕЏгя «бг” г—         б #«»д_г’—_‘«енд #гЌгѕ‘«енд гЌгѕ‘«енд ',pos
' б«  —«ћЏ жб« «” ”б«г Џбн ”н »н ”н  ж ',neu
' бж ндЎ «б «—нќ жнќ ’— ‘е— ж«Ќѕ ',neu
' «ббег √ќ г »«б’«бЌ«  √Џг«бд«.. ',pos
' дЁ” «бжё  ж дЁ” «б«Ќѕ«Ћ ж я√д «б“гд Ћ«»  г»н Ќ—я‘ ! ',neu
' «бягн«Ѕ »д  «бг—… . ',neg
' е«бё”ж… «ббн Ўб  »Џнждя ћ«нн гд гндњ ',neg
' ябг«  #гћѕ…_«б—жгн ',pos
' @mohamed71944156 ееееееееееее г”«Ѕ «бЁб «’бжЌ м :D ',pos
