tweet,class
' @AymanNour @drmahmoudrefaat ≈—Ќгд« ждёЎд« »”я« я... ',neg
' #«”гЏдн « д« «ббн »÷нЏдн  ббг«÷н » —ћЏдн жЏ«н“  Ќ»”дн Ёне  «Ќб«гн «д « «ббн ё÷н  Џбне« бг« « Ќяг  Ёне« Ў» бн« «не «Ќд« «бћнб «б‘«н» жеж ‘»«» ',neg
' @Samar_Eldesoky г‘ бжЌѕя ',neu
' @Ibn_Ibrahim88 ж Џубяхг ”б«г! ',neu
' Ў» «ЎбЏ џбн Ё «не !!!! ',neg
' яжн” бн ћн ÷н ‘жне Џбм «ёб д‘Ќд я—ж” н ««бяе—»«н… »«‘ гдёЏѕ‘ Ён Ќж‘ Ён гя«д ж«Ќѕ жнд не—» ÷н «‘Џ— »н «Ќ»«Ў ‘ѕнѕ жнд не—» ÷н бЁ —е Ўжнбе ',neg
' @anosh221123 ”б«г ',neu
' «б«Ё÷б «д  Џн‘ Ќн« я ж ѕЏег нЏн‘ж« Ќн« ег -- жЏбн ёѕ— «ё —«»ег гдя «ё —» «д  -- ж«ћЏб бг‘«Џ—я ж“д«  # ”—н»_«б‘—ё_бгя »_«б”н”н ',neu
"' """"""#еябгбя_«бё«÷н жяг гд ё÷«е ябгег ггѕжЌ ‘«енд ° жяг гд ё« б √Ёб  гд Џё«» «б√—÷ # ”—н»_«б‘—ё_бгя »_«б”н”н"""""""" '",neg
"' """"""\""""√ќс я«бџ–«Ѕ° Ќ «ћ бе ѕ«∆г«р ж √ќс я«бѕж«Ѕ° Ќ «ћ бе √Ќн«д«р° ж √ќс я«бѕ«Ѕ°б«  Ќ «ћ ≈бне √»ѕ«р\"""" #г’ЎЁм_гЌгжѕ  √еж √д« »Ќ» √яжд —ёг 2 ѕе Ё‘ќ!"""""""" '",neu
' @MagnonaNeeeek «д« Џ«н“ «дня √н ж«Ќѕ… ћгнб… http://t.co/ngYu9trolF ',pos
' @ahmed_mefreh  ёд«е  гягбнд  Џ—÷  «б ”—н» ',neu
' «бг«÷н «д е«Ѕ бг« Џ—Ё я ',pos
' @Basel__Mohamed «бяб«г ѕ« г” Ќнб б«д яѕ« «д  ггяд  —ћЏ «б“гд бж—« ',neu
' ж «д« ё——  «дм «Џгб ббд«” «ббм Џдѕм ябе« unfollow ',neg
' ќб’ ж’б  «бЁя—« .. ‘я—« б«дя «Ћ» бм «дм гбн‘ Ќў :) ',neg
' #н«”гнд«  —«∆Џ… ...  ћддн  ен ѕн ЁЏб« «бгже»… «ббн »ћѕ ',pos
' @princessheba1t «д ‘«Ѕ «ббе «бЏгбн…   г Џбм ќн— ж ёжг »«б”б«г… ж »ём “м «б«жб ж«Ќ”д яг«д жн»«—ябяж Ёне« ',pos
' «бгƒбЁ џн— г”∆жб Џд «н Ёя—е е яжде« Џдн ',neu
"' ""\""""@DoniaHablas: ёе—… Ed Sheeran ж еж »нёжб love me Ён «ќ— «џдн… give me love.\"""" Ќ”»н «ббе ждЏг «бжянб '",neg
' @googeetaa г‘ѕб бя ',neu
' @Rahma327 @somasoka3 @e3799e4dbf644b2 ё’ѕя гнд »н ћ«еб ‘н—ж ',neu
' @mahmoud20ma  «д« ”«н»е «бгж» жЁ« Ќе гд б«» ѕбжё м Џ Ёя—е :D ',neu
' @bnashour @moatazmatar «д« ‘«нЁ «де« гЌ «ћ… ѕя ж—г”«бя »жбн… бЏб«ћег гд Ќ”«»  Ќн« г’— ',neg
' »ё  «б»бѕ ябе« Ќж—«  ж гЌѕ‘ Џ«—Ё «бѕдн« г«‘н… «“«м жб« Џ«—Ёнд «м » дћ«д «” џЁ— «ббе «бЏўнг н««««««««««««—» ! «ббег «—д« «бЌё Ќё« .. ',neg
' @farhhmh  г« √жЌ‘я  н« ѕдн« ',neg
' ‘жЁж г«–« ё«б  гн—яб бгд нЎ«б»жд »г”«ж« ег »«бгЏбгнд...! http://t.co/Gtiupenr0t ',neu
' @3abdo_Sala7 «»ж ’б«Ќ ',neu
' @mohamedkweder Ќж«— ќжб« н жд”ж«д ',neg
"' ""\"""" ж Ён »ѕ«н… ’»«Ќн √”√бя ≈бен √д ня гб нжгд« »б« ёе— жб«  Џ» жб« ег жб« ёбё жб« Ќ“д жб« ќ–б«д д’»Ќ »я жгЏя ж»я √’»Ќд« н«—Ќнг.\"""" '",pos
' ’«Ќ» г’«бЌ ћ«—Ќ г«н”ѕн‘ ж н‘ннб Ён «б√“г… ннћн Ён «бжё  «бг«бЌ ж г Ќ”н‘ «де бе б“г… «бЏн‘ ж «бгбЌ « »«Џ ж «бяб ’»Ќ ќѕш«««Џ ',neg
' «бЏбё гЌгжѕ ЏЋг«д гЏ ќ«бѕ «бџдѕж— Џ «б бнЁжд .. ',neg
' ‘—Ё  г’— н« ё»Ў««««д  нб« я«г —н жннн  њ  гнд« ЏЎ« гЌгѕ ‘«енд #MinaAtta  #StaracArabia http://t.co/zBqgqLpDJ2 ',pos
' @m29_hfc @1lhfc @lmoo098 «гнд н«—» ',pos
' @Muhamed__Ahmed @ahlyworld75 «б«ќж«д гд ёд«…  —ян… жгЏ “ гЎ— н—гж« Џ÷г… ббдж‘ «Ѕ жег нжбЏж« «ббнб… ',neu
' @_ME__A г—Ќ»« ',neu
' бг √ћѕ Ќб нЌб гЌб «бЌ«б «бЌ«бн бЌ«б н Ќ«бн« ',neg
' 2015 ”д… Ё—ѕн… —»д« н” — Џбнд« ябд« ! ',neg
' @laloushh г‘ гў»жЎ ',neg
' «бЏ«ёб еж гд н÷Џ ё«—» ж нЏ»— «бде— .. бн” гд н»дн Ќ«∆Ў бнЌгн дЁ”е гд Ён÷«де . ',neu
' #ShereenYehia #MinaAtta  яб«г гнд« Џд ‘—нд нЌм «ќ е ж’ѕнё е https://t.co/rxSrNAws77 ',neu
' яЁ«не ’ѕг«  н« яб««««««««»! ',neg
' »бжя »ён ббяб» ѕе «ббн »нёжб Џбнд« Џ»нѕ «б»н«ѕ… жеж гд Џ»нѕ «бг—‘ѕ  »Џ «бќ—Ё«д нЏдн @abdelfattah75 ',neg
' @jalayousry @HanyHelaly1 »Ўб ',pos
' @iMansaf н“г «б‘ж«» ќ—»ж «”«гн яб «б«яб«  ',neg
' @nevinegindy енЁ÷бж« не—ж« жнжбжбж« жнг∆гƒ« ≈Ќд« г«‘нд Ё Ў—нёд« жеддћЌ »≈–д «ббе «б«дяб«» н —дЌ ',neg
' Ём д«” г«‘н… »г»ѕ√ «д « Ём Ќ«бя ж«Ќд« »—÷ж« Ём Ќ«бя ',neg
' я—н” «б «бѕ—… «б‘ён… «бЁнд ”б«г ж Ќн… ',neu
' жяг ббе гд бЎЁ ќЁн ? ',pos
' «д« » ёЎЏ гд ћж«н« жд”н  ЎЏг «бЁ—Ќ. ',neg
'  Ќбж г—«—… Џн‘ Ён —÷«я ? гжб«н ',pos
' @5__saron @JORYYY49 @Fofa2200 @loletaloka @BananaBolly @Tabu1992 @queen123joudi @__MahaSRK @12122Moon «ѕЏжбм н« »д«  «г Ќ«дм нжг «б« днд ',neu
' √д« ед««««г ',neu
"' ""\""""@Takiiii: бж —жЌ  «б«ебн н« гЌгѕ н« «»—«енг «»ён ”бг Џбн «ндж ж ’»—н ж Ў«—ё «б”Џнѕ ж гЌгѕ ’ѕнё\"""" нж’б «д ‘«Ѕ «ббе '",neu
' #«бд«ѕн «б√ебн # ѕ« Ё—нё ћ»«—  #“м «б«Џ’«— #жбЏе« д«— ',pos
' @kimNanaAlg «е г«ен д«“бе Џб‘«д Џнѕ гнб«ѕ гнд« ж”гЏ  «д бне« «” ÷«Ё«  Ё г’— Џ «б”н »н ”н ж—ж «д« ',neu
' ЎбЏ «бд”н«д г‘ еж «бЌб! :D ',neu
' ћг«б «бџдѕж— : еѕЁн г»«—… #«б“г«бя Ён г« ‘ «д»н ’ЌнЌ… .. ж ÷—»… ћ“«Ѕ «б“г«бя џн— ’ЌнЌ… . ж ÷—»… ћ“«Ѕ «д»н ’ЌнЌ… . ж я«д нћ» Ў—ѕ «Ќгѕ Џбн ',neu
' √Ќ”«” жЌ‘ √жн бг«  Ќ” √дя » ќ”— яхб ≈ббн » Ќ»ег »«б ’жн— «б»Ў∆. ',neg
' «дн «”ёЎ «”ёЎ «”ёЎ ',neg
' «бнбж ѕ—«ћжд“ Ќ÷—ж« г« ‘ «б«”г«Џнб… «бде«—ѕе њ ',neu
' Џ«—Ё Ќ«бя !! √»ж” √нѕ «гя ќбня Ёне ',neg
' @remal3zizi дня Ћг дня ',neg
' @ShalabyZz нё«ЎЏег ',neu
' @El_Set_ «б»ж” Ќ«ће гг Џе «б’—«Ќе жЌ«ће Ќбж… Ё‘ќ ж«Ќбм Ќ«ће бг« е—гжд «б«я” ж”нд н»—ѕ Ём «б«Ё—«“ жд”» е  “нѕ Ём «бћ”г «Ќне Џбм ѕ« «Ќ”«” ',pos
' г‘ дѕг«д… »«бЏя” яЁ«н« ≈дя Џдн ѕбжё н »Џнѕ ',neg
' «б«ќ Ё«Ѕ еж «бЌб днееееееее ',neu
' «д« «я — Ќ«ћ… ггяд  ќ”—дм Ќѕ  «де гн’ѕёдн‘ «де ня–» «бяб«г «ббм »ёжбе ',neg
' @5alegi_6 √ќќќќќќќќ ',neg
' н«—» «Џ—Ё «џ‘ «бѕЏж… ѕм г«»нћбн‘ ёб» «ѕЏне« ',neu
' «Ќ«  еж Ён  ”—н»  «днњњ ',neg
' @niveenfady @NesrinKassim @AtiaSue05 @moelmor @LorinkaPearl яб ”де ж≈д ж« Ўн»нд ж”де ”Џнѕе Џбняж« н«—» жѕ«нг« г ћгЏнд Џ «бгЌ»е ',pos
' :: @ahmedhlmy @gihanwaly  #ќ»—_нџЎм_Џбм_«б ”—н»«  «бё»÷ Џбм ё« б ”Џ«ѕ Ќ”дм ',neu
'  жн — жд«”е г ёѕгнд Џд «бЁн” жд«”е » б« нд «—»Џнд ”д… ÷ж∆н… Ём яб Ќ«ћ… ',neu
' д»н дЏ—Ё ‘д ё’е ‘»яе бн»н«д« ',neu
' @BenT_Abo_EzZ ж «д« жЏеѕ «ббе Ќ»нян wtever happens.... ',pos
' @Rnnr18Ston  ”б«г… ёб»я ',pos
' #гжЎдн_еж  Ќ  «б»Ў«дне ж ћд» ‘«Ќд «бгж»нб ',neu
' @Monasufian «д« Џд дЁ”н д’ж  ',neu
"' """"""г« еж «д  бж гжћжѕ° бне ”«я  Џбм яб ѕ…њ"""""""" '",neg
' гЎбЏнд Ё—”… гд ’«б… «бгЎ«— ёѕ«гм .. «не «бћг«б ѕ« ',pos
' «Џгб г« »ѕ«бя... ',neg
' #ябге_ ёжбе«_б‘ќ’_г“Џбе «ќ»Ў ѕг«џя Ё«бЌнЎ ',neg
' #ќ»—_нџЎм_Џбм_«б ”—н»«  ўеж— «ббж«Ѕ Џг— ”бнг«д Ём «Ќѕ ‘ж«—Џ «бгедѕ”нд бнб… «г” ',neu
' яб ж«Ќѕ »нѕж— Џ «ббм »н ћ«ебж жнЌ»е :-/ ',neg
' ќ«—ћнд гЏ ‘жн… гж»«нб«  ~ ',neg
' @AliSh_official1 @SarahAbdelbaky1 «д« «бѕгЏ… е Ё— гд Џндн .. нб« н« «жжжЁ— «д  жен ѕ« «д ж« » ÷—»ж« »Џ÷ ёѕ«гн :D ',neg
' «бнд  «не џн— —ё… ж д÷«Ё… ',pos
' н«—н я .. ',neg
' @BenghaziyaA @osama_benghazi @loayomran «д« жбѕ »дЏ«“н няЁндн Џ«—Ё «б’Ќ гд «бќЎ«Ѕ жЏ«—Ё «гЏг— «бЌён— «де я«д Џ«Ё” Џ «бЌё—«Ѕ «ббн Ё «ббнЋн ',neg
' @goromalbeshe «ббе н‘Ёне ',pos
' @amahmod2103 ж«д« гЋбя н«—н…  —нЌндн ж«д« «—нЌя http://t.co/plEExfPEKI ',neu
' г« ≈д  н«г« џбЎ  я н—— ',neg
' «»д ¬ѕг ќЎ«∆жд гд гбЌѕ б–жн «бѕёжд ? ',neu
"' """"""гег« яд  гћ еѕ«р »д”н«д «бг«÷н ° ’ѕЁ… ж«Ќѕ… ёѕ  Џнѕя ббж—«Ѕ ”днд"""""""" '",neg
' @fadelullahbujw2  бн«« ”«Џе дћ—» дЁ Ќ гЏ‘ Ё Ќ ',neu
' @ZD_RSEDK Ќ—«г Џбняг ',neg
"' """"""@mohmmed_lotfy @da_sabry нжг« г« ”нЏ—Ё «бЏ«бг ° бн” «б¬д"""""""" '",neu
' #гжЎдн_еж #Џ—»м #г’—м #Џг—ж_Џг—ж”н  г»ѕЏ ',neu
' ббЌнд Џдѕн еж«н… «б Ё«б гд «бг— ЁЏ«  ',neu
' ед«я ¬‘ќ«’  дЌдж« б« дќ”—ег  ≈дг« «бгж«ёЁ  џ—»бег .. ',neg
' «—«»” џж   «бд  Ќбё… «б“н жжжжжжжжжжжжд ! ',neu
' ќ””””””««—е Џбн ЎбЏЏЏ  #ZDRSEDK4 ',neg
' «бЏн» г‘ Џбм «бд«” «ббм » Ў—Ќ «Ёя«— гќ бЁ… «бЏн» Џбм гд нЏ дё яб г« нг— »г”«гЏе »ѕжд  дёнЌ .. Ёеждж« Џбм «дЁ”яг ! ',neg
' ж«еж »я—е дёжб я«д  –я—м ',neg
' «ѕн «ббн Ё »«бн »«бгбн ёг— жгд «б”г« д“бн. ',pos
' @HeshZtv @mibrahimoff де«—  «”жѕ г‘ ггяд «’ѕё ж«бб «—жЌ Ёне« ',neg
' г«Џдѕян‘ ‘ќ’н… н«”  ',neg
' @Golden_Knight14 @aya_elmshnb «е «еб«жм «бм ‘ нЏ—Ё… ',neu
"' """"""Ён –я—н«  Ён Ќн« я гндЁЏ‘   ё«б бЌѕ .. г‘ Џ‘«д џбЎ ° Џн» °  «Ёе… .. б√ »” Џ‘«д Ќб«ж е« Џг— г« Ќѕ енЁеге« «б« «ббн я«д Ёне«"""""""" '",neu
' @mahmoudessmaiel @TahrirLive Ёнд «бќб«Ё «б«ќж«д ж«б«”б«гћн… дЁ” «бЁя— «бнгндн «б—√”г«бн жб« Ќ÷— я г‘ ж«ќѕ »«бя ',neu
' ёб бн г м  —”г Џбм ёб»н ћ—«Ќ   гдя «б’»— г« ёжн е «Ёёѕ дн г« «Ќ жн е ',neu
' ‘е«ѕ… Ќё »ѕ«н… ен яб »ѕ«н… бЎ—нё «бЌё ж«бдж— .. гн“ ..дћ«Ќ ..ЏЎ«Ѕ ..д”√б «ббе √д нЌ—г жћнеяг Џд «бд«— ..яг«Џеѕд«яг яд г жг«“б г .. #ZDRSEDK4 ',pos
"' """"""√–« √—ѕ  √д  ’гѕ ббЌн«… ° Ёб«  √ќ–е« Џбм √де« г√”«… .."""""""" '",neu
' ѕнг« дёжббяг Ёне д«” гд яЋ— «б«я ∆«» бЏдѕег н гдж« бж √дег √дќбёж« Ќнж«д«  г« Ќѕ ’ѕёдн http://t.co/zzVJTIXWhd ',neg
'  — н» «б√жбжн« . ',neu
' √”∆б…  ж÷Ќ гЏ«д« н. ',neg
' @abdelrhman14987 ж«ббе «бЌя«г ѕжб гЌ «ћнд гЏћ“е ”г«жне Џб‘«д н Џѕбж ',neg
' @MarwanWorfali г‘ д« бн ѕ— е« ўбг дн гЌгѕ ќжн«?? ',neg
' 1 minute ago »бн“ «ббн »нЌ» ѕЏ«Ѕ »ћѕ н’жжж  бе« д”» е« ёбнбе .. ‘ѕжж «беге.. ѕЏ«Ѕ «б”»«Џн #DoaaElSebaii http://t.co/MBDGd82sNC ',pos
' # ”—н»_«б‘—ё_бгя »_«б”н”н Џћ» дн ћгб… гЏ “ гЎ— бг« ё«б: «бде«—ѕ… гћ—ѕ »ѕ«н… б”б”б…  ”—н»«  б”е е  –«Џ ѕн яЁнб… бжЌѕе« «дег н”—»ж« б«≈—«ѕн« ',neu
' @FMeqdad н”бгж« ',pos
' @Noodyamin30Nada @kosaikuwait @kosaisham @Lujainloje @rasha_khaulya @Asma44409525 »бѕм бяд «”н»е« «ж « ќбм Џд ћд”н м г” Ќнб ',pos
' @Deyya95 @nonamoon6 джд« Ќ«ёѕ… Џбня ',neg
' @900__1 ж«д  »«б’Ќ… ж«б”б«г… ж”де Џ“е жд’— Џ «бћн‘ «бг’—н «д ‘«Ѕ «ббе http://t.co/a8arI7uLFl ',pos
' дЁ”м «—ћЏ «Џн‘ нжг ж«Ќѕ гд «н«г “г«д .. ',neg
' я«д  б ё —» бжб« «бя–» ',neg
' @wessamahmed277 ’Џ»  «жжжжжжжжжжжжжжн ',neg
"' ""# ”—н»_«б‘—ё_бгя »_«б”н”н √”ж√ г« ж—ѕ Ён «б ”—н»«  \"""" «бЌ«ћ… ж б« нд \"""" Ёен  ќ ’— ёнг… «б«д”«д Џдѕ «бЏ”я— '",neg
' ж√д  ”—н ж«д  г« джн  ≈я ‘«Ёе .. ',pos
' @SweetLolze @McDonaldsEgypt Ўн» ж«Ќѕ »нћ  н” н s:D ',neu
' ’«— »ѕ« джгн ',neu
' «б»жг «ббнбе гЏбё гЏ«н« «де«—ѕе «жжм ',neu
' ж «бЏ‘г бг« нЎбЏ Џбн «бЁ«÷н » »ён «я»— гёб» ггяд  «ќѕ… !! ',neg
' @Youssif_Sale7 «д« дЁ” «бяб«г »”  жн — »”  ё—н»« »н÷нЏ жё н ћ«гѕ ж ЁдЁ” «бжё  г‘ Џ«—Ё… «» ѕн «ёЁбе гд «г н гЋб« »ѕб г« «“её »ѕ—н ',neg
' Џдѕм «Ќ”«” ёжм «д Ёне Ќн«е  «дн… џн— «ббм «Ќд« Џ«н‘нде« ѕм. ',neu
' »” «д « »—ѕж «»д яб» ',neg
' √’«»я Џ‘ё« ',neu
' #гЌгѕ_«»—«енг г‘ ќ«нд г‘ ќ«»д ж»ня—е «б«ебн г‘ Ќ’ѕё «” Ќ«бе #“г«бя ',pos
"' """"""@mankosheh н« г”янде »Џндя «ббе ° гЏя жё   д«гн «ё—√н «бгЏж–«  жд«гн"""""""" '",pos
' @marwansenousy07 џ«б»«р «” ё—«— Ён «б»н  ',neu
' жёЏ »Ќ»я Џбн «б«дЋн  —«днг ж д«џг гж”нён «бЎ»нЏе гЏ »Џ÷е« «б»Џ÷ Ё≈д я«д Ён «” Ў«Џ я н«√ѕг ёжбе« б«  —ѕѕ Ёен  Ќ» «д  ”гЏе« яб Ќнд #бжгн ',pos
' @Radia93_kazzuz ггяд Џбн гд«Ўё гЏнд… ',neu
' @VodafoneEgypt «д« Џдѕе г‘ябе ж жгЌ «ће г”«Џѕе ',neg
"' ""«б»—жѕ «ббн Ёндн е«б«н«г √»—ѕ гд «б«—»Џе «ббн я«дж« нЏ“Ёж¬ Џбм ”Ёнд… \""""  «н дя \"""" жен  џ—ё .\""""? '",neg
"' """""": «бћеб нЌёё —«»Ў… г нд… »нд «бЁ∆«  «бг’«»… »е° жн—’е« ћгнЏ«р ’Ё«р ж«Ќѕ«р ÷ѕ «б√Џѕ«Ѕ ж—«Ѕ «бћѕ«— Ён Ќ«б… «” Џѕ«ѕ ѕ«∆г… бб»ѕЅ Ён «бё «б\"""""""""""" '",neg
' н«—» «бябне  жбЏ «б’»Ќ ё»б «б√г Ќ«д http://t.co/iODS15ZIso ',neg
' г« еж Џб«ћ г—÷ «бёбж»њ ',neg
' @NoOna_Bn_mussa бяд ѕж— »ѕжд яб«г е–« «’Џ» джЏ гд «дж«Џ «б гЋнб ',neu
' н«—»ш Ёцн ћужЁ √—÷уР Ф √гж« шУ √»Џѕег «бёуѕ— Џуд«  Ёу№/ √—Ќг™г »—Ќгу Р ж «џЁ— бјг ж ж”Џ ё»ж—ег ж √”Рдјгъ Ё”нЌ ћд« я. . #гн—« #‘н—нд  #дѕм ',pos
"' ""«бж”ќ г«ћѕ ”«гн ё«б нЏдн »нЌ Ёб »«беѕЁ 100 б№\""""ж«ѕн Ёћб…\"""" д«ѕне Ё «бѕж—н ё«г Џ«гб «Џб«д яб «еѕ«Ёег «ббн ћ«»же« Ё #«б“г«бя  √’б «б“г«бя »нжћЏе '",neg
' бг«  Ќ” «д жћжѕя “м Џѕге н»ём Џѕге «Ќ”д .. ',neg
' ”∆б Ќянг : еб ед«я √ё»Ќ гд «б»ќб њ ё«б : дЏг «бя—нг ≈–«  ЌѕЋ »≈Ќ”«де бгд √Ќ”д «бне . ',neu
' »÷«нё гд Ў—нё н ѕн б√де« » ж —дн ж » «ќѕ г”«Ќ… я»н—… гд  Ёян—н ',neg
' «б”»жЏнд «ббн Ё« ж я«дж« гд √я»— Ё —«  «б÷н«Џ «ббн Џ‘ е« ЁЌн« н .. Ёне Ќ«ће џбЎ »ћѕ ! ',neg
' #гЌгѕ_‘«енд  #бнЋ_«бг’—н_«б”«ѕ” #яд“е_Ќ»н»е_«бг’—ннд ядж“ д« Џ«н“ндя  дж—м г’— ё—н» ж Ќн… гд г’— б«еб «бћ“«∆— ',pos
' н« д«Ў—нд «б бћ ..г« Џ«ѕ »ѕяд  —ћЏж« њ! ',neu
' @Ibra_Elsamman н« Џг Џ«—Ё Ў» Ќ«жб  Ё я— жбж г« «Ё я— ‘ бг« «‘жЁя е»ём «ёбя ',neu
' Ќцнд нёхжб бн √хЌ»я нд“«Ќ «бўуб«г жнЏхг «б”б«г жнхџдн бн «б“ех— ..! ',pos
' @hhe600 «жг«б н«»д м «Ќд« дж«нд« ’«ѕёе  »” Ќбж «бе«‘ ћнд ѕжб Џћ»дм #яд“е_Ќ»н»е_«бг’—ннд #бнЋ_«бг’—н_«б”«ѕ” ',pos
"' ""#« Ё—ћ.. Ёнѕнж: \""""«бЎ» «б‘—Џн\"""" ня‘Ё «б” «— Џд Џѕѕ Ќ«б«  «б«д Ќ«— Ён #г’—  ‘«еѕ «бЁнѕнж.. http://t.co/YjEjo4nN3a http://t.co/PHjcPQtDU4 '",neu
' дЏг… «б«”б«г «‘н б« нёѕ— »Ћгд  «бЌгѕ ббе ? ',pos
"' ""У@BuriedDiva: \""""гд… я«д  бг« » ÷Ќя нЌбм Ём Џндм «бЏг— «бћ«м\""""Ф +1 '",pos
' г‘ яб » »ём “н г« «Ќд« ‘«нЁде« !!!!! ',neu
' г‘ ед”м «д «жб »д  Џгб бе« «ѕѕ Џ «бЁн”»жя Џгб бм »бжя ё»б г«  Џгбм «я”н»  :( ',neg
' @mannoa43 н’н— н’н—  г‘ нёжбж« «де «б«гж«  н”гЏж« Ёнд« ',neu
' @eman_rm70 е «ќѕ “где« ж “гд џн—е« ',neg
' «‘ям «е« м ««««««е ж«е «е« м ««««««е жёжб н«ѕдн« ќѕм же« м ќѕм же« м ѕ… «д« «бгџдм «бгџдж« м .. ',neg
' @saraalmsrya ’»«Ќ √ж—ѕ гд √Ќгѕ «д« »Ќ» ”я” «д« »Ќ» «б“г«бя «б—÷«Џ… гд яб Ќ н я” ',pos
' г‘ г»нд .. «н Ќ«ћ… жЏг«б »  √бг .. г‘ г»нд .. »” ѕгЏе гд я — »я«е Џбн ж‘е Џбг ! ',neg
' «бЏѕб Ё «бгн“«д бяб ќбё «ббе .. ',neu
' ÷Ќя е« »” бжЌѕе« ё’н№№ѕе ‘Џ№№— http://t.co/ER2Ckj66mJ ',pos
"' """"""\""""@HeshiAm_: Ў» гЏб‘ н« ћг«Џ… дћ—» »”° яж  “н”  жн  жн“ « ”нбЁн »” —«Џж Ёнд« —»д«\"""" ѕжб г—Џ«ж‘ Ќ«ће жб« —«Џж« Ёнд« —»д« жб« «бее «б‘г” Ќ м"""""""" '",neg
' ”»Ќ«д «ббе ж»Ќгѕе Џѕѕќбёе ж—÷« дЁ”е ж“д… Џ—‘… жгѕ«ѕ ябг« е ',neu
' «б«г Ќ«д«  Џбн «б«»ж«» http://t.co/tQpAKumV7E ',neu
' –д» д«” .. » ќб’е д«”  «дне ќ«б’. ',neg
"' ""@MaiRaafatAbdall ж«Ќѕ »нёжб \"""" «б»’ \"""" Џ«н“« ћ“∆е н Ћ»  :v '",neu
' «м Ќ«ће Ќ—«г » »ём »д  ж”ќе .... »н гџ—не ',neg
' «б«џдн… «ббм  е“ ёб»я ж д“б ѕгЏ я ж ё—»я б—»д« н —ЁЏбе« «бё»Џ… ',pos
"' """"""«бЁ—д”н г» Ё—ћ‘ џн— Џбн »«—н” ”«дћн—г«д° Џ‘«д бжн“ ж≈»—« ж»” :D"""""""" '",neu
' «”гЎ ‘Џж— ...  ёЏѕ г÷«нё ж  Ё Ќ «бя«гн—« «б«г«гне »«бџбЎ.. нЏдн еж «бж«Ќѕ д«ё’е егжг. ',neg
' @Ticker_TwiPress  ”бг :) ',pos
' @001c00544a0e4a2  ЌЁ… «б’ж—… «нж… яѕе «б« «д« Џндм жћЏ дм гд «б«»н÷ ж«”жѕ ',pos
' @BassoumaTiskat Ў» г« —жб« я«д «бгд ћ «дѕнгжб ябжѕн« » Џ »— г”б”б ж»  Ќяг Ём «Ќѕ«Ће жё«б е« г—е ег« «ѕжд« Ќн« ег 4 ‘еж—  Ќ   ’—Ёд« ',neu
'  Ќ»ждн ¬ѕЏж «дн «Џн‘ Ўжб «бЏг— гЏ ѕ«ѕж ? http://t.co/K1qskLjgLx ',pos
' «д« Џ«н“ Ќѕ няжд Џ«н“  нЁ÷б ж н«н« »ѕжд √”»«»  ѕж—  Ё№ я‘Ё «ббм √Џ—Ёег  Ё№ бён дм √ќѕ  «бяб џн«» ! ',neg
' гд н”жбн Ќ”«»н яня г«”дћ— »бн“ д«Ў—е ',neu
'  ’»Ќж Џбн ќн— ',neu
' @fatmeAbdallah Џгб нбж њ ',neu
' «ббег «дн «”«бя гжћ»«  —Ќг я жЏ“«∆г гџЁ— я ',neu
' «б–нд д—Ё÷ √д дд“б бг” ж«ег б« нЏ—Ёжд √д Ћг… Ё—ё« ‘«”Џ« »нд «б я»— ж «б —ЁЏ «б —ЁЏ ‘нЅ н‘»е д’нЌ… √ебд« бд« ждЌд ’џ«—: ≈н«яг ж√жб«ѕ «б‘ж«—Џ ',neg
"' """"""гд  бЌўе ћ   ѕ«—ндн ж Џѕн ° «д  Џг— ’—  «Џн‘е гд ћѕнѕ"""""""" '",pos
' @suzy_farag @Lujainx_ »” »«нд Џбня бн еб»« Ён б»д«д ',neu
' ”гж« «б»нд« “м г« няжд Џб«ёе ’ѕ«ёе Ќ» жћджд #«»ж_“н“ж ',pos
' @mhmdaboda ггяд   ’б »—ёг 367 гд дЁ” —ёгя гё«»б 5 ё—ж‘ ббгя«бге ж  √яѕ гд  ”ћнб »н«д«  «бќЎ н« гЌгѕ  Zahran ',neu
"' """"""@BuriedDiva @HookaHandle @YasmineBarey @Serahlisation енЎжб »”—Џ… бг« «ё’не° «д н Ќбж…"""""""" '",pos
' б«  Џбнё «Ўб«ё« нЏдм .. ',neu
' «д« »Ќ» «бд«” «ббн » ѕЏнбн «жн ? ',pos
' еж «б«бЌ«ѕ »ём гж÷… еж яг«д !!!!!!! ',neg
' @Serahlisation Ќ«”… г‘ г √яѕењ ',neu
' ¬жЏ№№№м Ё№№№№м н№№№№№№№№жг  №№д№№”№№№м ¬д№№№е я№№№№г№№№¬ # №№№№№ѕн№№№№д_ №№№№№ѕ¬д ',neu
"' ""\"""" ’«Ќ»я «ббн «ё—» бня гд «ебя ??\"""" '",pos
' @lameesh #ед«_«бЏ«’г…   бгн” «бЌѕнѕн  жѕЏ 2014: http://t.co/OmNeupktOr Џ»— @YouTube ',neu
' @LindaAbouElezz бн ѕм янж  ќ«б’ нЏдм г‘ » Ќ»м ян—г  http://t.co/d6ojoCRHYU ',neu
' @BtissamSalma е г”яж« Ё ќд«ё «бг’—ннд яг«д њњ г‘ яд« Ќ»«н»яж« «жб «б»—д«гћ њ б« «бе «б« «ббе Џ «бџѕ— ',neg
