tweet,class
ж—џг «д «бяб«г «’б« »ндё’ Ќ«ћ… яб г« “«ѕ ж—џг «дм ћѕЏ ж ёнб жЏг—м г« «ёжбе« »«б”«еб #гд_“г«д_ћѕ« #гЌгѕ_гЌ”д,neu
"б« н —я гд«”»… «б« ж н—ЁЏ ‘Џ«— #—«»Џ… «де «б«”ѕ #√—ѕжџ«д #г’— # —ян« """"",pos
#е Ќ»я_бж «Ќ —г е« Ём жћжѕе« «ж џн«»е« ;),pos
«бгнѕ«д ббћгнЏ Ќё«р жбяд «б¬д Ёне д«” гЏ ’г… ж≈Џб«д гў«е—… гд«е÷… Ён дЁ” «бгя«д гжёЁ гд «бЌяг… ≈ћ д«»е б√де н–я—д« »гЏ—я… «бћгб,neu
"«бдћ«Ќ бе √”—«— бяде« гЏ—жЁ… ж г я«гб… Ќбгя° ”Џня ° ≈ ё«дя °≈’—«—я° Ќѕн «б’Џ«» °«б≈” Џ«д… »«ббе г‘ яЁ«н… «дя  Ќбг ёжг « Ќ—я жЌёё Ќбгя",neu
: д ег Џ’«г «бЏ—н«д жЌ“» «бЌ—н… ж«бЏѕ«б… »≈Ќѕ«Ћ Ё д… жё б ж≈’«»… г’—ннд ,neg
«б«» –«б гб« «б‘ж«б! #‘»—« #«бё«е—… #г’— #«Ё—нён« #яжя»_«б«—÷ #гћ—…_ѕ—»_«б »«д… | ‘»—«,neg
"гё б ћджѕд« Ём —ЁЌ »нѕ ≈—е«» гдўг б« ѕнд бе жб« ќбё жб« «д г«Ѕ ббжЎд Ём ”нд«Ѕ ж«бж«ѕм «б≈—е«» ж«Ќѕ° жг’—«бж«Ќѕ… ” е“г «б≈—е«»",neg
«бѕЁЏ »гж«Ўднд гд «ћб гб«Ќё… «б’ЌЁннд ё÷«∆н« » ег… ≈е«д… «б—∆н” Ў—нё… ёѕнг… Ў«бг« «” Џгбе« г»«—я ж«д е  »е Ён ”ћд Ў—е еб н Џў «б—∆н” г—”н,neu
ѕ √»ж «бЁ жЌ Ён «бЏ«‘—… г”«Ѕ : √д“Џћ «б¬д гд «б√ѕ«Ѕ «б√гдн ж ед«я  »«ЎжЅ г Џгѕ гд «бће«  «б√гдн… Ён Џжѕ… «б√гд бг’—,neg
"1: #Џ»ѕ«ббе_‘Џ»я_нЌ»я #«бгбя «”√б гд еж Ён гбяе гёнг ° жЁн ћб«бе Џўнг жЏбм Џ»«ѕе —Ќнг ° ж»яб ‘∆ Џбнг «д н‘Ёня ",pos
«Џб«г «бЏ«— ќн—м ж»«”г жбгн” —я“ж« ”ќ—н ег «д г—”н дЌ” «де«—ѕе «б« ёб«» г« »нЁж ‘ жяб нжг г’н»… «я»— гд «бм ё»бе,neg
н”ёЎ н”ёЎ Ќяг «бЏ”я— #Ћж—…_25_нд«н— #»«”г_—∆н”«_бг’— #«д ќ»ж«_«бЏ—’,neu
н« √” «–…  н—н“« ќб«Ён гЏ «б«”б«г «б”н«”н гЏ—жЁ бядн бд «г«—” ќб«Ён Џбм Ќ”«» «бЌёнё… ”√Ќ —г «ќ н«— «б‘Џ» гег« «ќ бЁ  гЏе,neu
"2) »Џ÷ег н ЌѕЋ Џд ѕнгё—«Ўн… ж Џѕѕн…° »ндг« ¬ќ—жд нё«÷жд г»ѕЏнд «д÷г  бё«∆г ег гƒќ—« —”«г… «бя«—ня н— ѕЏ«Ѕ «бЏѕб",neu
123 ед« ќЎ√ гдд« дЌд «б√Ќ“«» «бгѕдн… Ёбёѕ ж«Ёёд« Џбм е–« бЏѕг ќ»— д«,neg
«д ем “гд #«б—∆н” «б–н нгдЌ жћ«Ѕ “гд «б‘Џ» «б–н нћѕ жнЏ “ »я—«г еЇ жг« «Џ гѕ е бяг еж »Џ÷ ЌёягЇ Ё√д г «б–нд  гдЌжд жб”  Е,neu
√ћѕЏ Ќ«ћ… «д «б н м ё’ѕм #«б”н”м яб г« нЌ«жб нЏгб ‘ж «Џб«гм Ём ’ж—…   ёб» Џбне #е«‘ «ћ ”ќ—н… жѕе н»нд «де Ќг«— «ќ— Ќ«ћ… #«б”н”м_е«н’«бЌ,neg
√—‘Ќ ’«Ќ» е–« «бЌ”«» я√Ё÷б гџ—ѕ б≈Ё«ѕ н Ён гћ«б ( бЏ»… 14) # ѕжнд,pos
«» ”«г я ^_^ #ќбё_ћгнб,pos
"гЏ ћж—ћ ≈”Ќё Ён жЁѕ «бгћб” «бёжгн бЌёжё «б«д”«д ббг—«ё»…° д Ќ—я Ён ‘—ё ж‘г«б «бё«е—…° √ѕЏж «бћгнЏ ббг‘«—я… жгдЏ «б ћ«ж“«  ≈д жћѕ ",neu
ег« ‘Џ» ж«Ќд« ‘Џ»,neu
"«“«н ж«Ќѕ гд «бгЁ —÷ «де гЌ —Ё ”н«”… н ЌѕЋ Џд «бг’«бЌ…°  ёѕ— бж —ћЏ  «бд«” «бн « ё б  б√е«бне«° џн— яѕ… г ЏдЕ",neg
гћ«“— ”ж—н« г” г—…√нд «б√гг «бг Ќѕ… гд Ќг«н… «б√»—н«Ѕњ √нд «бЏ—ж»… ж«бёнг «б н б« д жёЁ Џд «б ‘ѕё »е«њ «б√дўг… Ён яб гя«д   Џ—н √г«г ‘Џж»е«,neg
бг  џбё ёд«… «бЁ—«Џнд б«де« «б«яЋ— я–»« «ж Ёћж—« жбяд б«де« «б«ёб «Ќ —«Ён… Ём «бя–» ж«бЁћж—,neg
"Ќгѕ«р ббе Џбм ”б«г… √»д«∆д« «бгћдѕнд «бгЌ——нд° ж дед∆ √ебег ж √Ќ»«∆ег »Џжѕ ег ж дед∆ «б‘Џ» «бг’—н »≈Ўб«ё ”—«Ќег",pos
"гћб” Џ”я—н ж Ќяжг… џн— ё«ѕ—нд Џбн Ќг«н… г—‘Ќ —∆«”н »«—“° д«еня Џд  жЁн— «б√гд Ён «б»б«ѕ° ег« «бг‘яб… ж бн” «бЌб",neg
еж яб —∆н” Џ—’ нЌяг #г’— н ‘Ў— Џбн #«бћ“«∆— њ! г—е »Ќћ… «бяж—… жѕбжё н »Ќћ… #«б«—е«» њ! #«д ќ»ж«_«бЏ—’ #«бЏ—’_нџ—ѕ,neg
гѕн— ћ«гЏ… «б≈г«г н” дя— «бЋд«Ѕ Џбм #√—ѕжџ«д жнЏ »— # —ян« ѕжб… Ё«”ѕ… Ё«”ё… Ё«ћ—…  д‘— «б—–нб… #гя… #«б”Џжѕн… # #,neg
гёѕ— ≈д «б‘џб »нќбня   Ё—ћ Џбм «бѕ«Џн… «б‘—‘жЌ… ‘ «нге » ж’бдн гд ’Ќ«»н√д« √Ќ» √÷нЏ Џг—н Ён Ќ«ћ«  б–н–… г‘ ёгн∆…,neg
" ћ«ж“ «бЌб «б”н«”м ж«ббћжЅ ббЌб «б√гдм еж Ё‘б бб”бЎ…° ж«” е «— »«бѕг«Ѕ Џбм «б”бЎ… гдЏ ≈—«ё… ѕг √м г’—м ”ж«Ѕ я«д гЏ ’г«р √ж —ћб √гд",neg
#«бгћѕ_ббг» ”гнд_’»«Ќ«,pos
г”ќ—… яжгнѕн… гд нж”Ё «бЌ”ндм Џбм «бё»÷ Џбм «Ќгѕ Џ«—Ё жЌ”д «б»—д”#Ќ м ж«д  » ” ќ»ж »—ѕж «џ»н…,neg
бн «’ѕё«Ѕ ”Џжѕнжд яЋн—жд гЏўгег гд «бя «» ж«бЁд«днд «Ќ»ег ћѕ«р ж«Џ “ »ег ћѕ«р бядмм Ќ“нд «д нЏ«гб «бг’—нжд »е–е «бЎ—нё… Ён »бѕ ‘ёнё ж«”б«гн,neu
ЁЏ«бн«   ж“нЏ «б»ж—‘ж— √г«г «бг”«ћѕ ж «б жёнЏ«  я«д  —«∆Џ… ж «б ћ«ж» я«д «” Ћд«∆н« ”н г —ЁЏ «б’ж— »Џѕ ёбнб,pos
г« нѕЏж бб÷Ќя ж«б—Ћ«Ѕ гЏ« «д« «б≈ќж«д »”»» џ»«∆ег «бЁЎ—н ж дён’ н «бќн«д… ж «бћ»д «бг √’б нд »ег« нўджд «д «бЁ—ѕ нѕ«ЁЏ Џд »ё«∆е б« жЎде #г’—,neg
#Џ”я—_я«–»жд #25нд«н— «бё«ѕг н‘еѕ  жЌѕ «бёжн «бЋж—н… #ёж д«_Ён_жЌѕ д« #6«»—нб #«ќж«д #бн»—«бн #н”«—н #Ќ«“гжд Е,neu
Ќѕ Ё«я— #”«д _я« —нд ж «бд«” «ббм г«   ж яб ж«Ќѕ я«д Џ«гб Ёне« гЌбб ”н«”м ‘Џ» “н«Ў гд нжге ж «бЌя«г,neg
дЁ”н Ќѕ нџднбм «џдн… #«еж«я #Џ»ѕ«бЌбнг_Ќ«Ёў Ё—Ќе »—ѕе :))) #Ќбг,pos
«б«дёб«» ”«ёЎ б« гЌ«б… ж»Џѕе« ” Џбж ёнг… г’— ж«бг’—ннд «бм Џд«д «б”г«Ѕ Ём яб »б«ѕ «бѕдн« »Џѕ ”дж«  «б–б ж«беж«д бд«’— жг»«—я ж”н”н,neu
Ён Џеѕ г—”н  г ё б 134 гж«Ўд« ж«Џ ё«б 3400 гж«Ўд гж—” Џбнег  Џ–н» »‘Џ жед«я Џ‘—жд Ќ«б… «џ ’«» бб—ћ«б бг«–« бг  Џ —÷ «г—ня« Џбм ЌбнЁе« г—”н,neg
гбнжд ќ“жё нЁбёже ѕе «б180«бЁ  жянб “—«н»н ббЏ—’ #г—”м_—∆н”м #«д ќ»ж«_«бЏ—’ #«б‘Џ»_н—ѕ_ Ќн…_«б—∆н” #г’— #—«»Џ… Е,neg
"гƒ г— бб—ћб «б‘ћ«Џ «б«гнд «бЌянг #√—ѕжџ«д жгд ќбЁ… ¬н…""«дг« «бгƒгджд «ќж…"" я »  Џбм ен∆… «‘«—… #—«»Џ…",pos
г»«—я нжг 24 нд«н— я«д √ёжм »яЋн— гд г—”н «б«д «б‘Џ» «”ёЎе жж÷Џе Ён «б”ћдб«  џ —ж« »»бЎћ яг Ёде«н яг «ё —» г’— «я»— »яЋн— гд ”нѕяг «бг—‘ѕ,neu
«ѕЏж «бг’—ннд «бм г‘«еѕ…  жЋнё г–»Ќ… «б« Ќ«ѕн… «б м ћгЏе« «б«” «– Џг— Ў«е— ”Ќб ж÷—» —’«’ ж Џ–н» «б»д«  бд  Ёб ж« гд «бЌ”«» √не« «б«ќж«д,neg
"гд √ћгб –я—н«  «бЎЁжб… √дя  д«г Ён √н гя«д Ён «бгд“б ж ” нёў ж√д  Ён ”—н—я ""—»ц «—Ќгег« яг« —»н«дн ’џн—«р""",pos
ећжг «б»бЎћн…  Ќ  Ќг«н… «бћн‘ ж«б‘—Ў… «дЎбё Ём »ж—”Џнѕ ж«б“ё«“нё ж»де« ћ—«∆г ћѕнѕ… Ём гбЁ Џ’«»… «б«дёб«» «бгбЁ «я ў жЁ«÷,neg
√ен ’енждн… ж ѕЏг #Ќг«” ж хЏгш— #џ“… »–«  «бжё њ √ —нѕ  ѕгн— «б√г… Ё ёЁ ÷ѕ «б«дёб«» Џбм гд «Ќ Ёб  #«”—«∆нб »Џ“бењ √яб  бя «б д«ё÷«  #ёЎ— њ,neu
г«нџ—ян‘ «бЏѕѕ ж«ббе √д« #√я — √д« «ббм г‘ #≈ќж«д ж√д« «ббм г‘ #Џ”я—,neu
—Ё÷ «б бЁ“нжд «бг’—н ўеж—н Ён »—д«гћ Џг—ж ќ«бѕ Ќгб… «б Џ нг ж «б ‘жне г«“«б  г” г—…,neg
ё«ббя енЏгбж« гжёЏ »ѕб нж нж» жен”гже нж нж” жен»ём Џбне —ё«»… гд «бќ—Ё«д,neg
"«б«дёб«» я‘Ё г∆«  «бЌё—«Ѕ Ён «б”н«”… ж«б«Џб«г ж«б«ё ’«ѕ ж«бЁд ж«б—н«÷…° бяде √÷«Ѕ бџн—ег Ў—нё «бЌ—н… ‘я—р« ”нЁ Џ»ѕ «бЁ «Ќ",neu
г—”н гЌ»ж” жќ«нд жг‘ ен—ћЏ ж«б ’«бЌ г—Ёж÷ #«б”«ѕ…_«бгЌ —гжд Е,neg
Ўжб г« »н‘ гя яя« » «бЌгём «ббн Ё«егнд ≈д г—”н ’Ќ ж«бЌгём «ббн Ё«егнд г»«—я я«д ’Ќ ж«бЌгём «ббн Ё«егнд «бЌб Ён «бёгЏ ж«бЏдЁ Ё√д  √ё—» ббЌё,neu
_»б еж «бЏёб б«д «”Ёб «бдЏб гб∆ »«бё«–ж—«  ж «бё–«—… ЁянЁ  яжд Ў«е—« «–« г”Ќ  «”Ёбе »Џѕ г‘ня Ён гя«д дћ”,neu
#г»«—я —«ћб яжн” ж«?ќж«д «Џѕ«««««бг Џбм Ўжб «бќЎ,neu
"«бЌѕнЋ Џд √д ‘ќ’р« нЌѕѕ гд бе гя«д Ём «бжЎд жгд бн” бе гя«д ""е“б""",neg
дѕнд «Џг«б «бЏдЁ «б н бћ«  бе« Џд«’—  ќ—н»н… Ён гЌнЎ г»дн ћ«гЏ… «бѕжб «бЏ—»н… #«б”«ѕ…_«бгЌ —гЕ,neg
"г—”н «Ќ —гяг Ё√ед же ж”н”н «е«дяг Ёёѕ” гже #”«д _я« —нд #г‘_«ћ«д» """,neu
≈” Ё «Ѕ г«—” г«дЁЏ‘ ЎдЎ«жн жёѕ я«д √яЋ— ‘—Ё« ж√‘—Ё Џбне ё÷«Ѕ Ќёнён Ёг« »«бя »≈” Ё «Ѕ гбЏж» Ён √”«”е ж Ё«’нбе жг»дн Џбм я–» —∆«”н Ё«÷Ќ,neg
"# √д’«— г—”н нЌ—ёжд гЌяг… жг ЌЁ ""гбжн"" »«бгдн« ж√Џг«б ”б» жде» ж«”Џ… »«бгѕнд…",neg
√—Ё÷ «бѕ” ж— «б–н нд’ Џбм гЌ«яг… «бгѕдннд Џ”я—н«р,neg
"”б«г«Џбм ‘еѕ«Ѕ «б«д ’«—«бЏ—»м ° ж Ќн… «бм ёж« д« «бг”бЌ… «б м Џ»—  »г’— гд «бе“нг… «бм «бд’— (≈д нд’—яг «ббе Ёб« џ«б» бяг)",pos
нЁ÷Ќ я–» ёд«… «бћ“н—… жня‘Ё  гЋнб «б«ќж«д ѕж— «бгж м,neg
#«д ќ»ж«_«бЏ—’ е–« г«ЁЏбе «бЏ—’ Ён √еб г’—,neg
«”Ќ»ж« «бжЋнё… «бѕ” ж—н… «бг‘же… д—нѕ бћд… гЌ«нѕ…  ÷Џ гнЋ«ё ‘—Ё дб Ё Ќжбе ћгнЏ«р√жбжн д« ем  жЌнѕ «б’ЁжЁ жбн” «бг“нѕ гд «б’ѕ«г ж«бЁж÷м,neg
яждж« Џбм нёнд √д ед«я ‘нЅ нд ў—яг »Џѕ «б’»— бн»е—яг Ёнд”няг г—«—… «б√бг ж «бЌ“д ж «б ÷Ќн« ,neu
"≈Ќд« Џдѕд« Ћё«Ё… «Џ н«ѕ ббё»Ќ° Ћё«Ё… «Џ н«ѕ ббё–«—…° ¬—ѕжџ«д ёѕ— «де н»ѕ√ де÷ е »«бдў«Ё…° ‘н—«я бг« я«д Џгѕ…Е",neg
Ќндг«  ћѕ «бЁ—’… б«Ќ ÷«д √гя √ж  ё»нб нѕ √»«я Ёб«  ÷нЏе« Ёёѕ н√ н Џбня жё   Ќ «ћ б«Ќ ÷«дег« √ж  ё»нбег« жб«  ћѕег«,neu
"Ќнд н’»Ќ г’ЎЁм »я—н ‘»е г ЌѕЋ »«”г «бгћб” «бЏ”я—н ° «Џбг √д ед«я «бяЋн— нћ» Џгбе° Ќ м  дћЌ",neu
«ег гЎб» «б«д ≈нё«Ё «бгЌ«яг «бЏ”я—н… б«де«  ” Џгб яЏ’« џбнў… ббёгЏ д“жб «м ж«Ќѕ Ёнд« бб ў«е— «б«д ёѕ нябЁе ‘еж— ж”дж«  Ён «б”ћд «бЌ—»н,neu
—ћб  ё б «»д е жн”ћд еж ж—Ё«ё ѕ—»е Ћг н» ”г нжг «бё»÷ Џбне «де «бЌё «’Ќ«»е ѕ«∆г√ гЎг∆джд Е,pos
#ќбё_ћгнб  Ќ —г «н «г—«Ѕ… жг« ћ—Ќе« б«»ёжб жб«»Џгб,pos
3 н д«ё÷ гЏ ж«ћ» «б‘—Ў… «б ж—Ў Ён «бЏдЁ √ж «б ’Џнѕ гЏ «бг ў«е—нд,neg
«б‘»я… “Ё  #Ёжѕ«Ёжд #« ’«б«  #гж»нднб,neg
«б–нд н ”«»ёжд б б»н” г—‘ѕ «б«ќж«д «бЌ–«Ѕ Џбнег «д нѕ—яж« «дег неѕ—жд я—«г ег ё»б «д н ЌѕЋж« Џд «бЋж—… г« нЁЏбе «б‘«Ў— »яг бд нЁЏбе »д«,neg
бг«–« бг н–е» «б—∆н” «бЎ—Ўж— «бм ћд«“… бж«Ѕ «б‘—Ў…њ бж я«д г—”н я«дж« г”Ќже,neg
ё»б Џ«г «г÷м «бг”бг«дм ”«Џ… я«гб… Џбм «беж«Ѕ ббЌѕнЋ Џд Џўг… жяЁ«Ѕ… жжЎдн… «—ѕжџ«д жЏдѕг« «’»Ќ Џ÷ж« Ём Џ’«»… «б«дёб«» ж’Ёе »«бћеб,neu
ёб б« ббѕ” ж—  дё– г’— гд «бЏд’—н… ж«бѕ”я « ж—н… ж«б ё”нг,neg
гд џ—«∆» «б«дёб«» яб ÷нжЁ г’— гд ”н«”ннд ж«Џб«гннд «ж—ж»ннд ж«г—няннд нежѕ «ж «Џѕ«Ѕ бб«”б«г,neg
жгЁя— ‘ Ён «бг”«««ћѕ »нж  «ббе Ќ—ё  жё«Џѕ  Ёя—бн Ён «бяд«∆” …«ж«н  »дне«  «дн !!!!!,neu
¬е№т н« #дЁ”н √г« ¬д бя √д   ж»н ж —÷ќн √г« ¬д бя √д  ” ”бгн ж ё—н Ё«бЌ» ж #«бг‘«Џ— бг  ќбё бя жбн √—ћжя н«дЁ”н няЁндн Џ–«»«Е,neu
√Ќѕ ÷Ќ«н« ЏдЁ «б≈ќж«д «бг”бгнд «бгƒнѕ ббЁ—нё «б”н”н #«б”«ѕ…_«бгЌ —гжд,neu
"г«Џдѕн‘ г‘яб… дё»б «ж д—Ё÷ «бё—÷ Џбм «”” «ё ’«ѕн…°бяд «дя  бжн «бѕнд Џ‘«д  Ќбб ж  Ќ—г еж ѕе «ббн нд—Ё“",neg
ж«Ќѕ гд гћ«еѕнд »н  «бгёѕ” жеж »нћ«еѕ ё’ѕн »н—«ё» «я«ѕгн… «б‘—Ў… #Ќ—я…_я«нѕндег,neg
«–«Џ  ёд«… «бћ“н—… «б—∆н”н… «д ‘еѕ«Ѕ «б« Ќ«ѕн… нд гжд «бм «б«ќж«д ‘еѕ«ƒд« ябег ж«Ќѕ жбяд еб «бЌ”ндн «»ж÷нЁ «ж я—г ћ—ћнж” гд «б«ќж«д Џн»,neg
«б√бг гЌ”д я»н— б√де нћ—ѕд« гд «бџ—ж— ж«бѕЏжм #гн_“н«ѕ…,pos
«» ”г Ён жће «бд«” Ё≈де« ’ѕё…,pos
«я»— Ёж«∆ѕ «б«дёб«» г’— «б«ќн— Џ«бгн« Ём г” жм «бгЏн‘… жЁм «б Џбнг «б«”«”н ж»я—…  ‘жЁж г’—,neg
√Ќн«д« »н‘ ян √жб«ѕн «б–яж— гд  Ё÷нбн бб»д«  √Ќн«д« Ён «бгЏ«гб… ж»няжд —ѕн ЌѕнЋ «б—”жб : б« ня—гед «б« я—нг ж б«,neu
Ў«ёе «нћ«»не ‘»«»н… Ён  ’жн— «бнжг «б«жб гд #√—»_«нѕжб #«бгж”г_«бЋ«бЋ я«д нжг —«∆Џ ћѕ« «д ў—жд« #ё—н»« Е,pos
#Џд «дя  ’«Ќ» »«»«я жг«г я ж Ќянбег Џд яб Ќ«ћ… гд џн— г«  ќ«Ё гдег б«дя ж«Ћё «дег ен”«Џѕжя,pos
«бя« » «б«г—нян д«Џжг  ‘жг”ян «бгќ—ћ «б«г—нянр г«няб гж— —∆н” «бж“—«Ѕр«бдг”«жн »—ждж я—«н”ян нежѕ џ—»нжд гд«’—жд ббЏ—» гЏ«ѕжд б≈”—«∆нб,neg
#яѕ»е_«»—нб «не еж «Ќд« едяѕ» Џ »Џ÷ Ё ѕне яг«д ѕе √д ж Ўжб «б”де г« ‘«Ѕ «ббе,neg
бн  «ббн«бн  ћн» «бн Џбм »«бн ж«‘жЁ “жбе »Џѕ г« Ўжб «бџн»е «д я«д г«Џ«ѕ бе ћне »—н Ќ«бн нгяд Џбм Џ“ е–« «бЏг— «е–—н»е #Џ«ѕб,neu
гёѕ—‘ √Ќ —г —√ня бж «д  гд #«б«ќж«д «ж гд #«бдя”ћне » жЏ #Ћж—…_нд«н— д«ё’  ёжбн ≈Ќ —г —√н √Џѕ«Ѕд« «б«”—«∆нбннд #г’— #«б«ќж«д_«бгЏ—’нд,neg
«д« »Ќ —г ж»Ќ» Ё—нё #я«—нжям Ёег« Џбм «б«ёб « ябгж« »Ў—нё ег «бм ем «бЁд Ём жё  ”я  Ёне г‘«нќ жѕёжд д«” » —ё’ жд«” » гж ,pos
"2 яг« √ѕд  ЏдЁ «б≈ќж«д √г«г «б« Ќ«ѕн… ж√г«г гё—ег «бЏ«г ё»б √н«г° √ѕнд √н÷« «бЏдЁ ÷ѕег ж÷ѕ гд‘¬ ег »«б√г”° б« н’Ќ «б«Ќ ћ«ћ Џбм «бЏдЁ »«бЏдЁ",neu
н«—» «д  «бгд ёг «д ёг гд «бё–«Ём ж«Џж«де ж«д’— Ћж«— бн»н« «б»ж«”б ж«б«‘«ж” ж«Ќгн «еб бн»н« гд гя«∆ѕе н«—»,neu
е–« г« нЌѕЋ Џдѕг« б«  ёжб «бЌё ж г”я »«бЏ’«н… гд «бд’ ж —Ё÷ ≈ѕ«д… ЏдЁ «б”бЎ…е–« еж «б√гд Џбм «бЎ—нё… «б≈ќж«дн…,neg
 »« бя #г«—я -_-,neg
"«б»ѕнб | «б»ѕнб "" √»ж «бЁ жЌ:  ж—нЎ «бћн‘ Ён «б”н«”… √яЋ— гд «бб«“г ќЎ— Џбм «б√гд «бёжгн",neg
"1 г’—   ћѕѕ »е« ѕг«Ѕ «б«” »ѕ«ѕ° » ‘—нЏ«  г‘»же… ж«д е«я«  бЌёжё «б≈д”«д жёгЏ ббгЏ«—÷нд ж ћ—нг бб ў«е— «б”бгн жеж бн” »ћ—нг… Ён «бгћ гЏ «бЌ—",neu
н”ёЎ ≈Џб«д г—”н «бѕня « ж—н,neg
#ЁнЁн_Џ»ѕе_«б«г_«бгЋ«бн… “гд «бгƒќ—«  е“е« ж«я”» Џ“е«,neu
е«е«е«е«е«е«,pos
"”б«г… √Ќгѕ ”б«г…°  —я  ≈—Ћ«р гд «б√ќб«ё Ќнд Џ“  ж гд «бЌ’«Ё… Ќнд «е “  ж гд «б‘ћ«Џ… Ќнд я«д бе« Ћгд н—Ќгя «ббе",pos
2 жёжм жЎдн…  жёЏ Џбм жЋнё… «б√“е— «бг ж«“д… бд»– «бЏдЁ Ён“«нѕ Џбне« »Џ÷ ћгеж—е« жЁж—« н»ѕ√ »Џ÷ ён«ѕ« е« »гян«Ёнбн… Ён «б д’б гд «бжЋнё…,neu
—∆н”яг я«д енЎн— гд «б”Џ«ѕ… ≈де г ’ж— гЏ еняб ѕбжё н енЎбЏ еняб »н«ќѕ √ж«г— гд «бќбнћ ж√г—ня« ж≈”—«∆нб жёжм «б≈” я»«— ≈дег «б≈ќж«д «бЁ«‘бжд,neg
«бдЁ«ё гѕг— Ў«е— «»ж “нѕ нбџн «бг‘«—я… Ён √бЏ«» «бЁ—«дяЁжд жнЌжб гн“«дн… «бг‘«—я… б’дѕжё ѕЏг г’— «бгд«’» ббг’«∆»,neg
«б«Џ ѕ«Ѕ Џбм «бЋж«— џн— гё»жб жнЏ»— Џд ”н«”«   д гм ббЏеѕ «б»«∆ѕ дЎб» гЌ«”»… «бг”∆жбнд Џд ћ—нг… √г” ж”—Џ… «б«” ћ«»… бгЎ«б» «бЋж—…,neu
‘«еѕ - ¬ќ— яб«г: бг нЏѕ гћѕн«р √н ЌѕнЋ гЏ »‘«—,neg
"дЌд жџн—д« дд ў— гд «б«ќж«д «бяЋн—° дд ў— «д нџн—ж« «б’ж—… «б–едн… «бг√ќж–… Џдег Ём «бЁ —… «б√ќн—…° дд ў— «н«ѕм ггѕжѕ… н »Џ",neu
янЁ б≈д”«д Ён я«гб ёж«е «бЏёбн… √д нёѕг дЁ”е бб‘е«ѕ… гд √ћб ж«Ќѕ »еЎ«б… г—”нњ,neg
«бг ег »≈“ѕ—«Ѕ «б√ѕн«д (гЏ «б ЌЁў «б‘ѕнѕ Џбм ”»» «б≈ е«г) н«ќѕ Ќ»” жяб гд ё бж« «б‘еѕ«Ѕ ндЏгж« »«б»—«Ѕ… Џѕ«б… Џѕб« ,neg
"7 »Џ÷ «бЌ÷ж— Ён «бгд ѕм гд «бг’—ннд «бгƒнѕнд бћг«Џ… «б≈ќж«д е«ћгдн ж«д ёѕ ¬—«∆н° жбяд ѕжд  Ў«жб √ж ЏдЁ бЁўн…",neu
√»ж «бЁ жЌ : «б√дЁб«  «б√гдм ’д«Џ… жбяд Џбнд« г”«Џѕ… —ћ«б «б√гд «б‘—Ё«Ѕ Џбм «бён«г »ж«ћ»е,neu
#г’ЎЁм_Ќ”дн ≈Џћ«“ н»е— «бЏёжб б« н’ѕё Џд «б»Џж÷њњ «ё—√ Ћг ёб ”»Ќ«д «ббе «бЏўнг!! Х Х Х Х Х (≈цдуш,pos
√г« «бг √”бгнд «бће«б #√ѕЏн«Ѕ_«б”бЁн… #«бћ«гн… б« √ќб«ё жб« г»«ѕ∆ н ‘г жд жн÷Ќяжд Џбм ћЋЋ #гћ“—…_—«»Џ…_«бЏѕжн… Е,neg
гЌгѕ г—”н «Ќ —гя «б”н”н «д  ў«бг,neu
«бћн‘ бг нќжд г—”н ЁёЎ »б ќ«д «б‘Џ» «бг’—н »√ягбе,neg
#«бЏ—’ Ём #днжнж—я,neg
√Ќ»яу —»н ћгнб «б’шЁ« ц я—нг «бЏЎ«н« жћ“б «бец»«  ц Ё√д  «б—Ќнг «ббЎнЁ «бЌбнг ж√жшб Ќх»ш ну№бх№гхш «б‘ « ц #√Ќ»я_—»н,pos
«жд  м Ён  ћ»— ÷нжЁе« Џбм ёжб г«  —нѕ ж«бг–нЏ…  —ЁЏ ж—ё… «г«г «б÷нЁ бнё—√ где« «Џб«г «бЏ«—,neg
гЌ«—»… «бўбг »«бўбг” д ен »ўбг «бЎ—Ёнд #«ќж«д #Џ”я—,neg
"#ќ«бѕ_Џбн: д—Ќ» »№ #«б«ќж«д «бг‘«—янд Ён ""≈”ё«Ў #ё«джд_«б ў«е—""! ‘Ё ж« «бќжб ѕе »нёжб «нењ Џ«н“ нЌЎ «нѕе Ён «нѕ »бЎћн… #—«»Џ…!",neg
«б√”ж«дн н—жн Џд гƒћ— ‘ё…:√д« ”√Ў—ѕ ’«Ќ»яг б√де ё б жя–» жџ‘ ждяЋ жЏжѕе жбн” б√де гб Ќ ж > «бгё«б я«гб«р>,neg
ж√д н”е— Џбм гЌ«”»… ё«дждн… д«ћ“… жЏбдн… бгд «— я»ж« «бЏдЁ ж«Џ ѕж« Џбм ядн”… ѕе‘ж— ж√д б« нд ен «бЌ«б ≈бм «бб« Џё«» ж«бб« Џѕ«б… я√Ќѕ«Ћ ”«»ё…,neu
«Ќбм √џдн…  н — Ён —г÷«д «џдн… ‘н—нд - г‘«Џ— гд г”б”б Ќя«н… Ќн«… | «бд”ќ… «б«’бн… #г’— #яб«г_Ён_«бЌ»,pos
